"constant","median_log_const","median_log_std","mean_log_const","mean_log_std","n_both","n_const_only","n_std_only","robustness","replicate"
0.5,0.119628066534395,0.118863512905138,1.06662623900054,1.03456789404457,178,16,20,0.202247191011236,10
0.6,0.143206229812578,0.113178815572762,1.14637277081555,1.02954514307019,170,29,33,0.364705882352941,10
0.7,0.198473142516849,0.115568684600351,1.22336798473254,1.03417427781743,158,46,43,0.563291139240506,10
0.8,0.277104138960056,0.115759397232823,1.33993162029118,1.02659516156096,145,67,57,0.855172413793103,10
0.9,0.35430423683362,0.115900675236791,1.44360169952184,1.04235403236193,138,87,66,1.10869565217391,10
1,0.453485320541769,0.115014562674205,1.60008325288766,1.03732765121367,136,111,69,1.32352941176471,10
-1,1.7759703800835,0.110876150015393,2.53197251051274,1.0268104966531,110,662,96,6.89090909090909,11
-0.9,1.56008807570531,0.112175595556394,2.31164348319631,1.03917671967923,120,581,85,5.55,11
-0.8,1.36550651440357,0.117016134158362,2.11218735325568,1.04183775816771,125,456,79,4.28,11
-0.7,1.17362718717226,0.115713056449229,1.91493418765,1.04253174183008,128,359,75,3.390625,11
-0.6,1.01924121507777,0.111633414494729,1.74654414719314,1.03281394771615,134,290,73,2.7089552238806,11
-0.5,0.831641137126095,0.10901146159918,1.58268635464848,1.0357771256015,141,250,60,2.19858156028369,11
-0.4,0.679043030690047,0.120861703647893,1.45153530765103,1.03473752068091,147,197,58,1.73469387755102,11
-0.3,0.549872756412357,0.112984046524089,1.33039198921777,1.04077935833719,154,150,53,1.31818181818182,11
-0.2,0.44428534449997,0.113800808914932,1.21360489483205,1.0378047653654,157,112,50,1.03184713375796,11
-0.1,0.341990268512567,0.120704001431816,1.12707966497997,1.03758611067996,161,85,40,0.77639751552795,11
0,0.257075559841617,0.113553145336366,1.0625884491594,1.02684762366567,170,61,35,0.564705882352941,11
0.1,0.188883579730818,0.113096339153857,1.03000479590671,1.02265716801351,181,36,24,0.331491712707182,11
0.2,0.146219203869732,0.110914904829592,1.01290558798435,1.03605127977761,185,20,16,0.194594594594595,11
0.3,0.115292034937932,0.119588404341265,1.01074822477777,1.03633927797186,193,5,13,0.0932642487046632,11
0.4,0.107516544751764,0.110417903134221,1.02357440199395,1.02968096517552,193,9,14,0.119170984455959,11
0.5,0.11694729311075,0.11079730261259,1.07497549665935,1.02799812376327,180,15,24,0.216666666666667,11
