"taxon","estimate_gamma","std_error_gamma","pval_gamma","pval_adj_gamma","estimate_no_gamma","pval_adj_no_gamma","comparison"
"164",-2.2740721790024,0.332291896729614,4.55567399723175e-06,4.55567399723175e-06,-2.29952280934013,4.75284410198987e-09,"pup vs you"
"165",3.69521259245688,0.497314363171829,2.11602259775972e-08,2.11602259775972e-08,3.72341553263221,4.28949044937624e-10,"pup vs you"
"166",-1.50326814831008,0.477032767517929,0.100592632941863,0.100592632941863,-1.54744894794495,0.031753768291167,"pup vs you"
"167",-0.305055835632882,0.447488240434178,0.843224586415927,0.843224586415927,-0.293027442000039,0.971480073859243,"pup vs you"
"168",0.259825170683811,0.422971897692603,0.709567813844597,0.709567813844597,0.274674658773041,0.755164176816084,"pup vs you"
"169",2.37738356394068,0.421150115448832,0.000253054715101586,0.000253054715101586,2.36362415275082,4.02380683344626e-06,"pup vs you"
"170",0.448910549215039,0.470637945194733,0.615264017831675,0.615264017831675,0.428763241441033,0.6403275411331,"pup vs you"
"171",0.889599661346141,0.411545863733037,0.270975148177704,0.270975148177704,0.952530785413777,0.142871315650548,"pup vs you"
"172",3.61715718312928,0.365749459052457,1.82620108389813e-13,1.82620108389813e-13,3.60530608316191,4.31293368431282e-16,"pup vs you"
"173",0.698336484944899,0.382811302350215,0.37943299221508,0.37943299221508,0.727627547967405,0.288848663433328,"pup vs you"
"174",-0.096272860636268,0.395904003889274,0.869147137152001,0.869147137152001,-0.151570397553071,0.905428564791931,"pup vs you"
"175",0.547817774025834,0.449983881218788,0.520148988484946,0.520148988484946,0.533698151885664,0.512399192919112,"pup vs you"
"176",-0.0747822050236831,0.393421702720148,0.860242689679852,0.860242689679852,0.0199148865047286,0.862978888035897,"pup vs you"
"177",-0.281878325887765,0.445219952503297,0.882832742897633,0.882832742897633,-0.296421678785788,0.962336471576557,"pup vs you"
"178",-0.631355170894885,0.429920580568624,0.603960461309966,0.603960461309966,-0.673955674113276,0.604215245838395,"pup vs you"
"179",-0.0425896538181048,0.435953806790469,0.885986921120952,0.885986921120952,-0.0779667660408813,0.987956984160889,"pup vs you"
"180",-2.6463176864512,0.342581273217346,8.00965293175601e-08,8.00965293175601e-08,-2.66806120163726,6.24825493242245e-11,"pup vs you"
"181",0.794096189826083,0.427221062315907,0.331493317691454,0.331493317691454,0.753834487169533,0.251798801925229,"pup vs you"
"182",1.11066230234337,0.402317631828935,0.145974425080602,0.145974425080602,1.10602295151724,0.0879821777391745,"pup vs you"
"183",-0.833832295456934,0.417054214269704,0.415454519841951,0.415454519841951,-0.922257470439007,0.26168289314868,"pup vs you"
"184",0.0350819020823132,0.482279853082245,0.872216490906177,0.872216490906177,0.00961116572481169,0.944253380449439,"pup vs you"
"185",0.980440254310361,0.441961058997399,0.242104320190883,0.242104320190883,0.934088197988984,0.191085845553078,"pup vs you"
"186",0.333740076601862,0.447668475623033,0.689580801943452,0.689580801943452,0.350024796562312,0.688732148911,"pup vs you"
"187",-0.815371427671198,0.462553339450453,0.500074975326798,0.500074975326798,-0.800970213925283,0.512286517227447,"pup vs you"
"188",2.72725711000456,0.468556113855522,3.12830434408379e-05,3.12830434408379e-05,2.73732402732641,4.4607746529442e-06,"pup vs you"
"189",3.09440759876562,0.430456918235815,3.32016817097644e-06,3.32016817097644e-06,3.07838814308716,7.03356348578349e-07,"pup vs you"
"190",0.334670375958006,0.407098428024627,0.622035497625004,0.622035497625004,0.306877937948988,0.67342544697873,"pup vs you"
"191",0.643527682117903,0.381931287145867,0.431505356536003,0.431505356536003,0.618916487458199,0.368737109782745,"pup vs you"
"192",0.251704505854905,0.408284614802558,0.688819137070555,0.688819137070555,0.256577595606291,0.771417527295293,"pup vs you"
"193",0.615739528235645,0.381340573525171,0.448324033771356,0.448324033771356,0.53655281601344,0.474099519474903,"pup vs you"
"194",1.70041348863828,0.418308548899935,0.0111390565468123,0.0111390565468123,1.67228102480805,0.00315297514795872,"pup vs you"
"195",0.188311470073076,0.455799154705007,0.773263432419656,0.773263432419656,0.233431850188849,0.792481255058958,"pup vs you"
"196",1.96949563314228,0.436767144078104,0.00989810918120902,0.00989810918120902,1.97499386981878,0.00217502229487484,"pup vs you"
"197",1.38598493821339,0.421624000188944,0.0845422367852243,0.0845422367852243,1.37948342475482,0.0331946047899192,"pup vs you"
"198",1.60212512022341,0.459238603902343,0.0564181738276422,0.0564181738276422,1.5535351486536,0.0255245342026717,"pup vs you"
"199",0.228013876557996,0.398024495723639,0.674117088790669,0.674117088790669,0.244103327716045,0.734521765663674,"pup vs you"
"200",0.221538507247564,0.431414885305549,0.753300461838329,0.753300461838329,0.199098146234879,0.818284808954101,"pup vs you"
"201",-2.77060963924713,0.475452917697848,4.78515974625676e-05,4.78515974625676e-05,-2.8238943657674,1.97641060231582e-06,"pup vs you"
"202",-1.05042109657668,0.443704401340438,0.292211146362821,0.292211146362821,-0.976191165148719,0.317047159979004,"pup vs you"
