"constant","comparison","feature","coeff_padj","clr_padj","tss_padj","coeff_log10","clr_log10","tss_log10","coeff_est","clr_est","tss_est","coeff_se","clr_se","tss_se"
0.5,"eld vs kin","138",2.00138752394283e-11,4.59533760730055e-09,9.48996939363568e-10,10.698668811806,8.33768257663878,9.02273518822567,4.46174244425767,3.85763171478302,3.97501646311831,0.448285524005892,0.428316842440233,0.4327203189338
0.5,"eld vs kin","139",1.39810183825292e-05,1.18029646159376e-06,1.24617150073966e-06,4.85446119326811,5.92800889484363,5.90442218504485,-3.44405289685319,-3.94003952005952,-3.91867951910804,0.530047733955652,0.534664021591016,0.537642615609798
0.5,"eld vs kin","151",1.86283398074827e-18,5.12218259342795e-16,7.68660346217774e-15,17.7298258485164,15.2905449440432,14.1142655228113,5.85834154166864,5.42445837697144,5.38236875809779,0.479199554292939,0.483068740042106,0.480668889972676
0.5,"eld vs kin","163",0.0316225249230161,0.00102326276255546,0.00123813517396629,1.50000345646725,2.99001282994891,2.90723193843145,-2.38846183150409,-2.95447149874926,-2.8328043924291,0.568128784797484,0.560709998247457,0.585226383054654
0.5,"eld vs kin","164",2.04764858703157e-07,4.69443309040097e-06,4.79112586437893e-07,6.68874457396973,5.32841684654508,6.31956241993976,3.72692487840925,3.24688260013066,3.28682008305413,0.463379069963136,0.472692443684268,0.462834307591509
0.5,"eld vs kin","169",0.000672622296047497,3.97731767362056e-05,7.01382569652434e-06,3.17222874081278,4.40040971995427,5.15404503115173,-2.91457194374772,-3.46016935729358,-3.37440786546783,0.52171287391816,0.516428148191409,0.533879739381741
0.5,"eld vs kin","172",0.0440936181745273,0.000958318285509787,0.000175477117937339,1.35562426296184,3.01849022507284,3.75577950712661,-2.23708268619334,-2.70839694704669,-2.72986744659938,0.462862150365321,0.44868742266029,0.455325345102051
0.5,"eld vs kin","206",0.00151810507272329,0.0100093743120685,0.00439831053342152,2.81869816854284,1.99959306950459,2.35671411144852,3.34612599180804,2.84119822073938,2.80959717608298,0.549359320156435,0.53879147148326,0.546671066999783
0.5,"eld vs kin","207",3.4172944482782e-07,1.47800698069041e-07,9.82526926628642e-07,6.46631759897324,6.83032351474487,6.00765553873778,4.11900756092534,3.57316795697202,3.60651554100558,0.467510326841076,0.458521923564574,0.469376071241122
0.5,"eld vs kin","222",4.23607158778415e-05,5.7515558737404e-05,6.47280491246159e-07,4.37303670911297,4.24021465687946,6.18890748223253,3.82482326635203,3.25643195648434,3.37677194145448,0.508013986817256,0.50622889326103,0.514945674066042
0.5,"eld vs kin","223",0.00189089542524656,0.000920894470889157,0.00376921253102516,2.72333248886739,3.03579013455493,2.42374937370742,3.0870612319167,2.62133691240866,2.67935017858769,0.533503018988556,0.51571212614354,0.523534606048963
0.5,"eld vs kin","246",4.02221987452786e-05,0.000124888960948859,5.33157272337776e-05,4.39553419239564,3.90347594762163,4.27314466258052,3.44274116505403,2.93669085026726,3.03155158760543,0.487025840203951,0.470128844440266,0.478516506012953
0.5,"eld vs kin","247",0.000559200831445973,0.0411549667305455,0.0201062992268121,3.25243219153253,1.38557774505669,1.69666785845738,2.92557281522086,2.17690160947766,2.24455785570281,0.499174181684787,0.504978706735598,0.49525340204941
0.5,"eld vs kin","265",6.75426489386676e-05,0.00277272052870414,0.000415633373461237,4.17042191087729,2.55709390213444,3.38128958785176,3.10931461388935,2.78350189513946,2.69135913479522,0.463660203051089,0.486583191092014,0.479361478727619
0.5,"eld vs kin","267",0.0191344375357618,0.0013181339908859,0.00109546654238561,1.71818429950717,2.88004044061862,2.96040088207333,-2.68661012701281,-3.33196720483328,-3.29668989094685,0.605897597178766,0.597654145886809,0.60914945739163
0.5,"eld vs kin","282",0.0246761054100183,0.000129148889157128,0.000122544557858963,1.60772338322902,3.88890932495334,3.91170597077912,-2.3375805619404,-2.90221195170516,-2.84102758607984,0.483204028919378,0.471708956674235,0.481406995624678
