"constant","comparison","n_all3","n_coeff_side_clr","coeff_clr_slope","coeff_clr_int","coeff_clr_r2","n_clr_side_coeff","clr_coeff_slope","clr_coeff_int","clr_coeff_r2","n_coeff_side_tss","coeff_tss_slope","coeff_tss_int","coeff_tss_r2","n_tss_side_coeff","tss_coeff_slope","tss_coeff_int","tss_coeff_r2"
-0.9,"mage vs you",114,102,0.702902690992099,-1.88053736484345,0.829773946851415,7,0.720134069258545,4.58051604019747,0.333582601508123,102,0.712283042622948,-1.51517522398396,0.842054812144575,7,0.899682876233624,3.02710830330728,0.507932474434041
-0.9,"mid vs pup",51,48,0.209531708826921,0.334941926612463,0.616825790395009,3,0.91701460201724,9.36545626858822,0.992288400919494,48,0.291368113497142,1.95537501763271,0.682527242061367,3,0.978283850102661,3.8469136318909,0.982447213710629
-0.9,"mid vs you",184,149,0.765303629248314,-2.39955593279083,0.830011803150865,17,1.42636890825754,3.91236458270518,0.383387274757654,144,0.807633965153383,-2.44521430847061,0.871742210475731,17,1.03722362986098,3.01962907624158,0.377654761277477
-0.9,"pup vs you",218,102,0.397716130068245,1.32961460760036,0.850028467424546,70,1.23884469257538,3.09114351377957,0.9497386228837,102,0.378792617763337,0.889295479548915,0.86221224974321,70,1.19756087017774,3.88788971478509,0.94835356352653
-0.8,"cent vs eld",41,37,0.558670245821596,-1.05568168177159,0.795286843791084,4,0.81734426049246,4.37366368487527,0.279059992576526,37,0.517042527118347,-0.773864130452034,0.689502028983506,4,1.23442617645715,1.95537302987492,0.787294630154972
-0.8,"cent vs kin",142,101,0.206346033609864,1.56391128720071,0.61305865980126,41,1.2173061424826,4.83882458337606,0.940841856864029,102,0.217148385764519,2.27280653703165,0.604693338291622,40,1.20190351921451,4.43009666853329,0.929948154781359
-0.8,"cent vs mage",95,71,0.767141367073417,-2.39611626675586,0.916062816839867,24,1.36053065096703,4.83659944386198,0.586064056224712,71,0.794084669348986,-1.94991151906385,0.931079560047748,24,1.00300354991141,2.87459503943375,0.667634674499801
-0.8,"cent vs mid",112,62,0.16705757248522,1.57499619732982,0.751958009360713,49,1.14186455525521,5.68611882445059,0.942010214549055,62,0.206498943331543,2.20141388107931,0.797338084438632,49,1.15088125225401,5.42140182497346,0.927514864829226
-0.8,"cent vs pup",180,128,0.0901419383149466,1.72582761938837,0.603943968349461,49,1.18300377611339,13.4034946832019,0.871579920077044,126,0.112639203613434,4.14966182314603,0.586970819345732,49,1.13842223352051,9.79963110333897,0.88798750195786
-0.8,"cent vs you",140,111,0.40801650913456,-0.779649699220509,0.810888348677654,24,1.72663791791094,5.48482041767383,0.871866059159525,102,0.454467844168434,1.49364698499992,0.792107771945423,24,1.49876800781839,3.60134362367838,0.884029731247954
-0.8,"eld vs kin",130,81,0.532341847708672,-0.290763190067504,0.760200217672399,48,1.08195412277993,3.89029945982217,0.915170943782381,82,0.495228551113051,0.0476423528226459,0.830626898941535,48,1.11399857469936,3.80126839223799,0.944705687310867
-0.8,"eld vs mage",27,13,0.224096282552461,0.538941096112656,0.304967791861259,14,0.944004359022473,5.07371629848544,0.579653259424643,13,0.356734927571897,0.30661538516808,0.669562504620916,14,1.00564792359215,3.16681736172552,0.692641820946856
-0.8,"eld vs mid",67,37,0.417118546174361,0.616994477586908,0.914455508889372,30,0.994747785200322,6.46891249774964,0.847549587374259,37,0.427669725038399,0.767095805145047,0.897148226425805,30,1.10637457722721,4.85719492963449,0.887167145875328
