"constant","comparison","robustness","n_all3","n_coeff_only","n_clr_only","n_tss_only","n_none","n_sig_coeff","n_sig_clr","n_sig_tss","median_log_coeff","median_log_clr","median_log_tss","median_es_coeff","median_es_clr","median_es_tss","cor_coeff_clr","cor_coeff_tss","cor_clr_tss","mae_coeff_clr","mae_coeff_tss","mae_clr_tss"
-0.6,"cent vs pup",0.320689655172414,186,327,67,0,537,513,253,371,1.21972435738609,0.286708493193128,0.783502418573769,1.28965953610841,0.54628305325628,0.927964330525699,0.681803640736443,0.888376914766352,0.843736466767246,2.3994505315716,0.987254326488828,1.45783645634524
-0.6,"cent vs you",0.4330900243309,178,169,64,0,706,347,242,265,0.695915809810311,0.201914463585521,0.26300644383602,0.904330756497948,0.458726889053764,0.522972978640758,0.825396448554954,0.928639197445639,0.951249258987555,1.39130902224935,0.96483911977378,0.477248105380579
-0.6,"eld vs kin",0.507142857142857,142,105,29,4,837,247,171,190,0.422721383496728,0.141720396572058,0.126760515994607,0.785976236999176,0.436844798740545,0.435336386902663,0.869377021882,0.89093887710211,0.990783703215071,0.855299956654231,0.778877553734046,0.161558709910162
-0.6,"eld vs mage",0.167630057803468,29,106,38,0,944,135,72,48,0.565509647838077,0.0741700617270624,0.104924930323967,0.949892856266494,0.320665198127383,0.353603146568525,0.603693426841282,0.647878587370078,0.988465555029262,0.742506191258519,0.658908105100453,0.10820742853484
-0.6,"eld vs mid",0.379912663755459,87,95,47,0,888,182,134,129,0.562273390924996,0.186367883487602,0.245301416767118,0.958347495032734,0.524729902008311,0.61163048960066,0.847589052119388,0.905394200457838,0.9853435714223,0.749518558070671,0.561946781918429,0.210406702566413
-0.6,"eld vs pup",0.277580071174377,156,323,83,0,555,479,239,286,1.14036641817419,0.201518305433012,0.47197866494341,1.32193267163773,0.547269427445014,0.806250168332122,0.725979956952251,0.864259984525312,0.882575779868101,2.14780404134475,1.36723041176068,0.887584715196927
-0.6,"eld vs you",0.163841807909605,29,143,5,0,940,172,34,51,0.4219872029958,0.105561174937596,0.100003500889382,0.712468991244117,0.324522097353809,0.2968648820856,0.799490425695432,0.918585299429639,0.95456129703135,0.610659405605661,0.530185380332997,0.117187133687875
-0.6,"kin vs mage",0.158823529411765,27,108,34,1,947,135,61,74,0.561134260306329,0.112619409732029,0.170152550715792,0.978654864540296,0.323723679658172,0.48821604648352,0.568049930728181,0.837703180272371,0.909708690586027,0.699275789568808,0.55030571430721,0.170465711903946
-0.6,"kin vs mid",0.441379310344828,64,38,42,1,972,102,108,105,0.529732699190587,0.154948288426725,0.153110821131832,0.882059656142442,0.455707704831161,0.451438821876896,0.803382821269067,0.827951016658335,0.987690356966145,0.526089327825395,0.498414080971697,0.0807394880594559
-0.6,"kin vs pup",0.0171428571428571,6,311,33,0,767,317,39,30,1.08920881755028,0.0980302954328571,0.290895976667462,1.24693156374358,0.266700806258428,0.576978783483223,0.322111133554376,0.725797473267515,0.856765302317241,1.16153567470453,0.893797528623618,0.30133427054958
-0.6,"kin vs you",0.574193548387097,178,103,28,1,807,281,206,232,0.398884315250174,0.153152663748102,0.146287547299747,0.689988222103811,0.378173288016916,0.385926628854045,0.916315917027909,0.958674653917942,0.982042497337524,0.93098170682761,0.695842520387938,0.290823827795035
