"constant","comparison","robustness","n_all3","n_coeff_only","n_clr_only","n_tss_only","n_none","n_sig_coeff","n_sig_clr","n_sig_tss","median_log_coeff","median_log_clr","median_log_tss","median_es_coeff","median_es_clr","median_es_tss","cor_coeff_clr","cor_coeff_tss","cor_clr_tss","mae_coeff_clr","mae_coeff_tss","mae_clr_tss"
-0.6,"mage vs you",0.506622516556291,153,96,53,0,815,249,207,212,0.279615036444373,0.119831172551459,0.0896947776647851,0.566596542308758,0.445871335150615,0.408759453537006,0.91138067900498,0.934125307894023,0.993344110838074,0.799155947758709,0.728558732642415,0.139407468469701
-0.6,"mid vs pup",0.260683760683761,122,275,71,0,649,397,193,232,0.850810252082841,0.0975260169112781,0.161932980585308,0.868915182884368,0.366223822443281,0.381187057867518,0.499166630773348,0.818796059480141,0.876276713917721,1.84425552348473,1.29887761962466,0.594507612981078
-0.6,"mid vs you",0.55440414507772,214,119,53,0,731,333,267,265,0.314061163809353,0.333857356789685,0.159916905308107,0.551590947385853,0.652545531226608,0.483171678484841,0.908187422904003,0.952377114783111,0.988274894550338,1.1680279640732,0.866726379620338,0.362791149791719
-0.6,"pup vs you",0.677581863979849,269,53,45,30,720,322,331,344,0.155200106115553,0.264236429186455,0.453515986587136,0.447367872108242,0.537250855732291,0.6758566865369,0.954405408995279,0.927479863354784,0.98369970737231,0.933917102437926,1.38206430822386,0.481026428033521
-0.5,"cent vs eld",0.345528455284553,85,117,44,0,871,202,130,125,0.392668556881369,0.0603444575536483,0.0646426887419629,0.659748723539748,0.346261658202863,0.337974628507863,0.743620756609218,0.828597546638076,0.984607048436667,0.747531707990916,0.657009134878609,0.108288251882264
-0.5,"cent vs kin",0.463302752293578,202,172,62,0,681,374,264,280,0.636121696139059,0.165550155669264,0.20168568585909,0.791975091878671,0.468057608108915,0.519155137864853,0.775320738370558,0.88320971083714,0.920841646266127,1.44352020041425,1.09392446325284,0.405699204530265
-0.5,"cent vs mage",0.31981981981982,142,245,57,0,673,387,199,231,0.854094750681765,0.116137209689018,0.256389928505842,0.954767636651045,0.453129592530058,0.57029829966329,0.647384324968751,0.833164325920594,0.951461855138827,1.43974151056525,0.96758462584788,0.49335799849745
-0.5,"cent vs mid",0.333973128598848,174,273,74,0,596,447,248,263,1.07514874054483,0.237643090329744,0.368450546390601,0.99696047165365,0.528983128656301,0.626451623544132,0.767592769317475,0.816297092516808,0.991246277878241,1.68657225454122,1.2984491908926,0.411375053227919
-0.5,"cent vs pup",0.271523178807947,246,576,84,0,211,822,330,468,2.09836334812119,0.297178476400738,0.984363526038742,1.27887344045831,0.567815916686382,0.876007812312572,0.576083697520251,0.761816936739788,0.861304171917312,4.25400330878535,2.43930700388034,1.86154854966446
-0.5,"cent vs you",0.401941747572816,207,238,70,0,602,445,277,321,0.92587315551487,0.225885513282225,0.279980577186602,0.877210251932565,0.489503564726715,0.539304840378441,0.779820181656789,0.924468750970077,0.908912982668059,2.02742890100704,1.24570329929013,0.881152424967825
-0.5,"eld vs kin",0.604810996563574,176,75,39,1,826,251,217,216,0.321120680525769,0.0865695628647062,0.0927926770250177,0.67670184848824,0.428984045166241,0.43667754200133,0.919679484821809,0.93221713713431,0.996149349960301,0.757605451780691,0.684697473805412,0.133460908959708
-0.5,"eld vs mage",0.245283018867925,52,114,45,1,905,166,97,94,0.477240838918276,0.040316187914853,0.108084127685254,0.823412684981946,0.324831203221796,0.451860151813625,0.73142144490274,0.841529794711469,0.980212112458038,0.778134282278461,0.583409725737978,0.202047510976851
-0.5,"eld vs mid",0.415807560137457,121,116,54,0,826,237,176,166,0.632813900132499,0.14124009837762,0.189360799064423,0.940767499634919,0.512662399969842,0.566821019225163,0.903890847858825,0.928457180465283,0.99420517327503,0.884253846266369,0.762253799474776,0.15200236491893
-0.5,"eld vs pup",0.380106571936057,214,290,59,0,554,504,273,331,1.17582189976729,0.163341015931678,0.51573689117895,1.20474599547678,0.524902781675962,0.808162552238461,0.752862748776452,0.903515041998298,0.904099924746854,2.23717355927487,1.21047352824548,1.04305530658159
-0.5,"eld vs you",0.20253164556962,48,170,19,0,880,218,67,106,0.43807489465395,0.0555238834877443,0.0730792210960152,0.689521964391427,0.350210288875875,0.321897108658656,0.705136410890506,0.92892157067042,0.895725710170245,0.80070326545266,0.596104111236706,0.232403517529375
-0.5,"kin vs mage",0.301020408163265,59,87,50,0,921,146,109,100,0.489156690734549,0.0558019131218775,0.0928132772094134,0.809111886359998,0.340101911722758,0.410899450638045,0.636642087360943,0.808481853184598,0.960849347041118,0.719934960078787,0.592675965890558,0.136281549538193
-0.5,"kin vs mid",0.361344537815126,86,95,55,2,879,181,142,142,0.661479596756977,0.155672649079276,0.159045573732667,0.914244513454763,0.485585114673419,0.505935041584331,0.721794909699467,0.751610332959859,0.990885882895779,0.806886172596423,0.767330187584836,0.0849803575465032
-0.5,"kin vs pup",0.0397877984084881,15,301,61,0,740,316,76,80,1.08073074121777,0.043962980558403,0.354589694419563,1.0738630851603,0.268362767777992,0.609169378453927,0.321304653974987,0.844283489604036,0.736467102954779,1.31181017763623,0.826772117930331,0.517840754871908
-0.5,"kin vs you",0.531165311653117,196,113,60,0,748,309,257,264,0.456069517660828,0.115248782202845,0.109632005066608,0.69685500285628,0.395967470254975,0.390107818355645,0.917265201382981,0.957482047925435,0.98609951585737,1.15118966484272,0.838213557065441,0.352996583063401
-0.5,"mage vs mid",0.305970149253731,41,45,37,11,983,86,84,89,0.26830919668623,0.0633660083526389,0.0400573411243064,0.617797665378584,0.361728004293347,0.316184427755346,0.756379854297708,0.641026056993431,0.980244123513641,0.394055733086859,0.488413900051535,0.103871684167729
-0.5,"mage vs pup",0.238095238095238,80,190,66,0,781,270,146,140,0.635864372706597,0.0643820872198162,0.155781025085219,0.834331065035865,0.3448831123582,0.437280779502821,0.709765170774097,0.847636456122678,0.931265072826164,1.16452950012182,0.830900254159646,0.354984972164047
-0.5,"mage vs you",0.570422535211268,162,73,49,0,833,235,211,208,0.204936103484114,0.12556883052269,0.0870300845856424,0.495407093604752,0.461406009164927,0.408181953016116,0.923196994674327,0.949945635601382,0.993160201120818,0.684724163713524,0.587743123421441,0.147791862051286
-0.5,"mid vs pup",0.301435406698565,126,229,63,0,699,355,189,235,0.693605735256045,0.0986034134190233,0.171783995836212,0.778792583699415,0.36497273514964,0.399258499439259,0.552341532670947,0.865928549318093,0.876977912871566,1.58987310413371,1.03334644646958,0.599723327768873
-0.5,"mid vs you",0.603305785123967,219,99,45,0,754,318,264,262,0.232909796788917,0.341350504284876,0.167732804377245,0.484228616299284,0.648806836579069,0.506343089709635,0.923431593791529,0.962436717819256,0.987487763389733,1.04489923579771,0.731276162567178,0.361533499361749
-0.5,"pup vs you",0.705729166666667,271,43,37,33,733,314,325,341,0.142613073111181,0.261120279203253,0.471185660801784,0.427742074924951,0.540434326288736,0.682223810069101,0.967103315532601,0.9375078421884,0.979521765674331,0.717996994788702,1.21734662222981,0.525197098345288
-0.4,"cent vs eld",0.413953488372093,89,84,42,0,902,173,132,122,0.283644225193633,0.0581551375429752,0.0614736589149332,0.564122909332767,0.351113187704596,0.34460114207422,0.801862837022546,0.874781216730899,0.98505626716586,0.596769895912142,0.504691483821602,0.110188147343205
-0.4,"cent vs kin",0.510791366906475,213,147,57,0,700,360,270,274,0.496538632613025,0.162296966576895,0.206091190359125,0.707758713009972,0.468427246963576,0.51812605402833,0.864500128426822,0.933466468412993,0.960455058927597,1.15087387228978,0.832988750105001,0.350796298344796
-0.4,"cent vs mage",0.374064837905237,150,193,58,0,716,343,208,232,0.685767692383568,0.115864870370755,0.258115152897017,0.860210267433021,0.454357162878292,0.582435575917303,0.714448297468865,0.885418165877891,0.949978098911646,1.23249535953464,0.758549633754748,0.489715612555726
-0.4,"cent vs mid",0.407488986784141,185,205,64,0,663,390,249,266,0.918068629796923,0.232116177603186,0.362138604087558,0.921029505371708,0.537809114100477,0.617558727715606,0.820499744396703,0.896211464359527,0.95910089936559,1.43911464833372,0.9884761153286,0.476122404729013
-0.4,"cent vs pup",0.305925030229746,253,493,81,0,290,746,334,470,1.79938602797275,0.285885209157549,1.00759306161602,1.18115339847211,0.547429188071916,0.873301827400136,0.661520132912644,0.881803544679727,0.825423881812603,3.57297651610045,1.63633370718313,1.97260529431836
-0.4,"cent vs you",0.455882352941176,217,191,68,0,641,408,285,319,0.749268821804815,0.23587159683098,0.283419598737599,0.796794885912481,0.506873726645207,0.525423577786764,0.811772832702066,0.945867154477002,0.91774411535571,1.74553568481984,0.96058240266311,0.851212685161626
-0.4,"eld vs kin",0.652173913043478,180,57,38,1,841,237,220,220,0.236902714417329,0.0924691231799607,0.0917916914548055,0.597256689009611,0.438975431053774,0.448468113665692,0.952456768815235,0.944485712228749,0.984329485278533,0.619086471739239,0.552749251858976,0.157748477281637
-0.4,"eld vs mage",0.309782608695652,57,89,38,0,933,146,95,99,0.384857745055867,0.0402221261938845,0.108521198093171,0.738474730188756,0.324670959983254,0.445940855401025,0.811095932968879,0.902056370395413,0.980323871019631,0.648736048236931,0.453630993318034,0.200918376835007
-0.4,"eld vs mid",0.484496124031008,125,86,47,0,859,211,172,168,0.513643900045409,0.140530513406073,0.187711340503091,0.846861842087946,0.513915461012355,0.564408789336399,0.910524677449444,0.958576314267865,0.979853320062158,0.732583084431879,0.590112426123548,0.172977225282829
-0.4,"eld vs pup",0.41233140655106,214,250,55,0,598,464,269,337,1.02362848455096,0.147928777709986,0.515892381974882,1.12564402860625,0.50583881197064,0.797623729171873,0.772158742676311,0.920531486212264,0.898213236585563,2.00725355322281,0.982598174122337,1.04088395350873
-0.4,"eld vs you",0.23444976076555,49,140,20,0,908,189,69,101,0.343702977521852,0.05804662102324,0.070600321039989,0.593872229512048,0.356287942781694,0.321800171607912,0.736739121751797,0.951134557149157,0.89173051385075,0.668889439935823,0.459624238820509,0.23479345510559
-0.4,"kin vs mage",0.337209302325581,58,70,44,0,945,128,102,101,0.386546099891174,0.0545913219701764,0.0922210773756128,0.724538353677717,0.3296142329954,0.415718723473351,0.69235070754036,0.85800559059183,0.956952370185859,0.593806055294535,0.457006119385951,0.144726784255459
-0.4,"kin vs mid",0.473429951690821,98,61,46,2,910,159,145,143,0.535359977608122,0.155443921508042,0.162568902858146,0.823126839577134,0.495339573155069,0.500581773040259,0.820970759830773,0.842732544700553,0.995206993039126,0.627431546093664,0.594888664727229,0.0741751404998973
-0.4,"kin vs pup",0.0658914728682171,17,183,58,0,859,200,75,85,0.904208805326713,0.0451705242912429,0.353701784603511,0.981434612834686,0.275318619095951,0.607569115849202,0.386094702203746,0.874121037277228,0.757335361326293,1.12916055553745,0.642573204476878,0.509046757408605
-0.4,"kin vs you",0.599406528189911,202,80,55,0,780,282,257,261,0.350312171846747,0.120239083695018,0.104744992163938,0.611457968238073,0.408795366738653,0.383910466424312,0.936789301452881,0.965790596510552,0.984303706483532,0.957774936663993,0.664603189094284,0.358197472479227
-0.4,"mage vs mid",0.371900826446281,45,30,35,11,996,75,85,91,0.193695043185021,0.0631719482305345,0.0401411626015799,0.536755225328397,0.35678979168306,0.314346463491824,0.861104443628238,0.76489989234963,0.980587193877466,0.283580582470884,0.377684125863629,0.101382104423571
-0.4,"mage vs pup",0.285714285714286,84,145,65,0,823,229,149,143,0.524502040337297,0.0617053253548512,0.166713922878085,0.747155101086777,0.336823731311347,0.442189539334357,0.745932740649978,0.875587114518889,0.866261357047473,0.983737486766082,0.649259772909441,0.386145656012066
-0.4,"mage vs you",0.62453531598513,168,63,38,0,848,231,208,205,0.15310416579609,0.118865300987501,0.0874320401940441,0.435632323928366,0.447249128070361,0.403873449084144,0.946430813303426,0.96301672355967,0.992719397645621,0.558126184554115,0.470261067157797,0.145908674159066
-0.4,"mid vs pup",0.339425587467363,130,194,59,0,734,324,189,235,0.557808579574213,0.0979175287469693,0.15999541792734,0.691346681722326,0.357149994864488,0.389435860266764,0.607210868326665,0.880922886205588,0.875992543994939,1.38187420617411,0.822852007714998,0.591720221591457
-0.4,"mid vs you",0.635057471264368,221,81,46,0,769,302,267,268,0.158598066101756,0.338075994080671,0.164356889667029,0.454907884265335,0.654482028656574,0.505184371563041,0.939928129290545,0.973966071729597,0.988317816261886,0.919324753857616,0.585981332080181,0.364547374357142
-0.4,"pup vs you",0.745989304812834,279,32,28,35,743,311,328,341,0.161786670654534,0.277295531950718,0.455574080022494,0.44486018262517,0.559767945194136,0.66339059186964,0.987144736382696,0.963649450030234,0.971252487341576,0.450719961762813,0.916586720717518,0.572744594037247
-0.3,"cent vs eld",0.479591836734694,94,65,37,0,921,159,131,129,0.201061472593225,0.0592441880855115,0.0610237811623168,0.496133224040166,0.344766424098826,0.338506322630439,0.860573632876791,0.922469777945455,0.984239081638836,0.453869009040927,0.35989645267102,0.10823953240615
-0.3,"cent vs kin",0.583333333333333,217,111,44,0,745,328,261,277,0.40476783932875,0.161413334872479,0.195907461277268,0.657497813314006,0.474165846014973,0.511573989304601,0.919822374417517,0.980837227349971,0.958688756810416,0.910827199104585,0.582294520894727,0.361497997396008
-0.3,"cent vs mage",0.427350427350427,150,149,52,0,766,299,202,232,0.554684493900042,0.11958918993133,0.262142506945005,0.776387598429203,0.460089283554231,0.56722927901626,0.782293452077962,0.936559773821088,0.942955154967698,1.03265565510654,0.531993474825361,0.51148949504181
-0.3,"cent vs mid",0.487244897959184,191,145,56,0,725,336,247,277,0.762521115805211,0.234601219027869,0.353323041744293,0.837011040780636,0.528942848420665,0.62634387318667,0.878635800058081,0.910020343166651,0.991247857885991,1.13651493431123,0.746060267327141,0.412288501215199
-0.3,"cent vs pup",0.350473612990528,259,408,72,0,378,667,331,467,1.58038295786255,0.302724781817456,0.955661662661772,1.10776079086006,0.564877487217297,0.861396636346438,0.695267394483327,0.86763148230728,0.859981439585651,3.18110124052867,1.34955573733939,1.85703857308627
-0.3,"cent vs you",0.509302325581395,219,145,66,0,687,364,285,319,0.601137706896786,0.228507849315216,0.271298294290939,0.716980446560876,0.50197184985587,0.528016064552528,0.852367817799051,0.955082020942401,0.938686941987305,1.45439525602315,0.720586561180387,0.783405424171377
-0.3,"eld vs kin",0.72093023255814,186,41,30,1,859,227,219,218,0.182672383376706,0.0924669583349169,0.0916583495653805,0.539002097122787,0.434114819366747,0.444857680927722,0.971949307231286,0.981276881657454,0.996260466274811,0.461497902192691,0.37680933458385,0.129074778573296
-0.3,"eld vs mage",0.352201257861635,56,64,39,0,958,120,95,94,0.306514869475449,0.0402997975644591,0.108010993921429,0.673477772955908,0.33448799759274,0.469951264406055,0.868755292875478,0.943042475648269,0.97844859037039,0.536050511501111,0.339645070551702,0.203735633932277
-0.3,"eld vs mid",0.591111111111111,133,53,38,1,892,186,172,171,0.428757573317374,0.141066463533312,0.179864622919021,0.787386010377177,0.514916832032118,0.559476048057299,0.93960274990986,0.97650139029301,0.982319922913227,0.586747341913328,0.446869911626228,0.160947165501567
-0.3,"eld vs pup",0.461052631578947,219,213,43,0,642,432,262,332,0.880905538501746,0.158444341219537,0.508401044864655,1.04122984608847,0.501179255850874,0.781598372753379,0.8362736258751,0.928370229456058,0.922677558890453,1.6817462703275,0.73994101760994,1.01134772594284
-0.3,"eld vs you",0.289617486338798,53,112,18,0,934,165,71,106,0.246625725357192,0.0566876208678574,0.0701754731845164,0.525231673365623,0.351815319622819,0.337980323299649,0.770277183847813,0.967029923769586,0.891286323162582,0.538169775073914,0.320238375808472,0.238455428958814
-0.3,"kin vs mage",0.429487179487179,67,51,38,0,961,118,105,103,0.287605951096331,0.0545590210314074,0.0954938906534361,0.635361207933635,0.339453521522856,0.429114571969718,0.773025928529955,0.902563445798806,0.963392610517978,0.461657235599779,0.332015232869036,0.137075500163194
-0.3,"kin vs mid",0.578947368421053,110,44,34,2,927,154,144,143,0.433048585580133,0.152401809965477,0.157878753021521,0.752708698930642,0.499314982580509,0.502746965443358,0.893632382639022,0.910218487507108,0.995531545707322,0.474209249960831,0.438948973535401,0.0738408328782984
-0.3,"kin vs pup",0.0931372549019608,19,129,56,0,913,148,75,78,0.745660278652302,0.0429598672823436,0.361676393315735,0.87894356165764,0.266656673498375,0.606089091484103,0.464865380277566,0.915717550836306,0.754911928863078,0.965718211035342,0.466040374487158,0.5135672103982
-0.3,"kin vs you",0.622356495468278,206,80,45,0,786,286,251,264,0.264787254961464,0.115475743017864,0.110001962941079,0.518264981795765,0.410964919321983,0.389495378891043,0.946556523225177,0.980467328474489,0.979863547626341,0.809829698903233,0.474706925482323,0.375920126161609
-0.3,"mage vs mid",0.532710280373832,57,20,22,8,1010,77,87,86,0.127136104228665,0.0623694755497297,0.0416933527553116,0.473081215602311,0.357874859614739,0.328064581579561,0.939211728925174,0.869832483669811,0.979363188589023,0.17501218494316,0.27393036692714,0.104704961211497
-0.3,"mage vs pup",0.366533864541833,92,102,57,0,866,194,149,147,0.411784755836472,0.0602122989194942,0.163365151524257,0.665684741176707,0.334305449797755,0.439079932721761,0.736524418209666,0.904413320950078,0.864874354568414,0.845813430465153,0.468171933604319,0.38794275670943
-0.3,"mage vs you",0.696850393700787,177,44,33,0,863,221,212,210,0.107850867953988,0.1222784992869,0.0883679860868198,0.378300188914002,0.447680232526398,0.397085690779712,0.963213712980749,0.978158120223755,0.992623890819539,0.437140741131934,0.341331996174038,0.149446131269793
-0.3,"mid vs pup",0.388101983002833,137,160,56,0,764,297,193,237,0.446844273269819,0.101101924761878,0.165714851791378,0.612464636667358,0.364061000744389,0.381562485166164,0.678356174891041,0.940414273604608,0.876661375654485,1.14602971562222,0.580143333027139,0.594245205497964
-0.3,"mid vs you",0.688821752265861,228,61,42,0,786,289,270,262,0.126736465862365,0.331470147980276,0.159196183629485,0.435213309446143,0.652910898922412,0.482176317180982,0.956908409387455,0.984109220916255,0.987694616816055,0.77525634859974,0.433969806701555,0.366437044812455
-0.3,"pup vs you",0.785907859078591,290,27,15,37,748,317,327,341,0.198478758931037,0.26622974222316,0.467111727113578,0.491303395306928,0.533384061863543,0.67922997452489,0.988158461754897,0.971872284040671,0.979877227961443,0.299629506283928,0.727653905536355,0.529577942132015
-0.2,"cent vs eld",0.574712643678161,100,41,32,1,943,141,133,124,0.139752144042534,0.0627947423672808,0.0625033416489535,0.432232948928834,0.34783018397615,0.337934243764022,0.916317518653244,0.961323073328565,0.985739621578952,0.32475610995397,0.229966921476963,0.107471950724923
-0.2,"cent vs kin",0.662857142857143,232,81,37,0,767,313,270,274,0.299103732218451,0.16879123173365,0.208973304237571,0.599835249099078,0.470603335766717,0.530901424521413,0.930595427370275,0.949104391574414,0.991579951370455,0.737462623159089,0.451585438341452,0.330160939417379
-0.2,"cent vs mage",0.469325153374233,153,123,50,0,791,276,203,230,0.443865296471703,0.116971343769974,0.261306691856576,0.713530725244827,0.455491430610442,0.571586626966846,0.849280450207076,0.960665175421544,0.938131233173871,0.847056667218138,0.363622970454808,0.504425747602701
-0.2,"cent vs mid",0.582132564841499,202,100,45,0,770,302,247,274,0.610333591157377,0.234993844940441,0.36222398492327,0.753657605869345,0.535707419335727,0.621401775920054,0.900020384935048,0.954089398878226,0.960123281254286,0.915356597247815,0.488721403681748,0.458477137192609
-0.2,"cent vs pup",0.40405616224649,259,309,73,0,476,568,332,466,1.33173042860936,0.300446317084343,0.965125442732381,1.03695204339665,0.567364571733827,0.868891523071645,0.736319477289252,0.910882887714742,0.816193082750906,2.74290096679274,0.893338710027853,1.98988122702253
-0.2,"cent vs you",0.551219512195122,226,129,55,0,707,355,281,320,0.461999293905933,0.219898255872273,0.290448172427414,0.64029799491876,0.484712543063819,0.532500043844215,0.85747653110181,0.982676929815075,0.90211868041664,1.2884248414453,0.428101210633385,0.903048465666208
-0.2,"eld vs kin",0.780487804878049,192,27,27,0,871,219,220,218,0.1358579104903,0.0932122025182467,0.0927859708227667,0.477583319277475,0.433441168653947,0.44731494492522,0.96672246759802,0.989859492837273,0.981236928146662,0.36023178043293,0.260830410413759,0.157253651492659
-0.2,"eld vs mage",0.43448275862069,63,46,36,0,972,109,99,93,0.222169522467379,0.0402696151178062,0.10402557501676,0.592768590596029,0.330353065493356,0.442422079745731,0.923989120015736,0.976594310379963,0.981105496675016,0.415155254313906,0.21752541588217,0.200082431835652
-0.2,"eld vs mid",0.660377358490566,140,37,35,0,905,177,176,172,0.338195072368836,0.139223537223723,0.188667827916662,0.702335162877894,0.511171772519417,0.562815811291655,0.957924419117819,0.988809897680726,0.980834424338271,0.433300860305484,0.28225975991167,0.169432440550722
-0.2,"eld vs pup",0.525114155251142,230,170,37,1,679,400,267,344,0.769321826140015,0.156817647154144,0.504787849747067,0.965262188904174,0.513161266528213,0.790471963030668,0.819342190167057,0.970852518387319,0.877103072235933,1.58423554887107,0.506609429606022,1.10557610407936
-0.2,"eld vs you",0.310126582278481,49,90,19,0,959,139,68,109,0.17733023880189,0.0610878058084983,0.0747345298540681,0.438442073843892,0.366049692312198,0.327906572841677,0.797918592758036,0.975639255190001,0.886425990885337,0.42326452868949,0.202011067097901,0.239319454886944
-0.2,"kin vs mage",0.538461538461538,77,38,28,0,974,115,105,105,0.213621086997744,0.0536910987091783,0.0890634592265411,0.571838791973904,0.329546255582553,0.402734012630745,0.841868466159476,0.947609638233446,0.963961397946562,0.347674636539592,0.21919058324081,0.132658137184774
-0.2,"kin vs mid",0.674285714285714,118,28,27,2,942,146,147,146,0.32623015495865,0.152990440062132,0.154902737338017,0.656224614737358,0.486346629025863,0.494609348204958,0.947086236519036,0.959291200126512,0.995625864209548,0.323821790062327,0.289034699234029,0.0729068300277331
-0.2,"kin vs pup",0.120689655172414,21,96,57,0,943,117,78,83,0.60845645940997,0.0437663940063259,0.360378556301132,0.79364395248248,0.273962681328053,0.6087006099024,0.549637761410448,0.952202091223932,0.755707181839791,0.813165610318137,0.306054837477119,0.514890435445841
-0.2,"kin vs you",0.692556634304207,214,58,37,0,808,272,251,263,0.187720736760753,0.110288052257044,0.105424547345706,0.468669048667106,0.388480179164106,0.392712634304368,0.966223621577827,0.987584456436248,0.984495228576232,0.628146600000442,0.318386132488243,0.354888835697425
-0.2,"mage vs mid",0.686868686868687,68,12,8,11,1018,80,80,89,0.0855378077033658,0.0633770153984975,0.0404863089457281,0.40084614082879,0.357727376572704,0.31125010643252,0.983339545974468,0.943123549807961,0.979286749761302,0.0839505665417221,0.180036379879948,0.105629883590987
-0.2,"mage vs pup",0.433628318584071,98,80,48,0,891,178,146,146,0.321053319519369,0.0592843627696547,0.160221834415731,0.578331020407932,0.333142776898351,0.442526975700374,0.82105621441059,0.949903248716574,0.874356395132663,0.650669838137146,0.301944532705727,0.397264009103095
-0.2,"mage vs you",0.757201646090535,184,35,24,0,874,219,210,210,0.0744300843783169,0.122592229592286,0.0868423362293424,0.354097210579394,0.444376661447603,0.412822793723591,0.974188706450111,0.986645320904265,0.993559131291842,0.355167226369782,0.247423056101745,0.146087417356198
-0.2,"mid vs pup",0.437308868501529,143,134,50,0,790,277,193,230,0.331864618386357,0.10062149806337,0.164915722639891,0.53639655757999,0.362901389424316,0.385096757650804,0.749364522614432,0.968521525256875,0.880941989456642,0.952970325989919,0.383467724417216,0.592028585127455
-0.2,"mid vs you",0.728434504792332,228,49,36,0,804,277,264,270,0.113058580203667,0.340426503024161,0.157992556250196,0.425195980402026,0.658346425577457,0.483416505407463,0.968560983357007,0.990377915183606,0.988991726815904,0.645769220327542,0.318539597118808,0.351516465341344
-0.2,"pup vs you",0.836111111111111,301,20,12,27,757,321,330,342,0.267548830049546,0.273179221459494,0.451464623883983,0.553303633504561,0.547039246878863,0.670582273616113,0.98269456893739,0.982821576051988,0.978158362099034,0.267341656862141,0.48068991849301,0.519385732750639
-0.1,"cent vs eld",0.708609271523179,107,19,25,0,966,126,133,123,0.0919579840370422,0.0662349690273977,0.0644930001413946,0.373378532464664,0.347148952171206,0.348656364031644,0.954919538812193,0.984916693675328,0.984256531012616,0.214497746995888,0.118902085339016,0.111715109818295
-0.1,"cent vs kin",0.74294670846395,237,48,32,2,798,285,270,269,0.247471451118727,0.164656358210563,0.197001536244532,0.53347213368683,0.463825860081717,0.512668144409461,0.983951812286508,0.961265882831595,0.964456138725293,0.492078534508862,0.263535751435314,0.359810886091971
-0.1,"cent vs mage",0.567474048442907,164,88,37,0,828,252,201,229,0.335149884260274,0.120371940862153,0.257107392772989,0.642519833762726,0.44984648184373,0.579416828576275,0.899306951173002,0.983268953689053,0.940666403289366,0.65936565208075,0.194964588416131,0.491979405839572
-0.1,"cent vs mid",0.682539682539683,215,67,33,0,802,282,250,270,0.480374521789092,0.228702077340953,0.374349062500273,0.693758964251295,0.540194456284832,0.628588979800621,0.951080537006949,0.966608235171415,0.937921436525831,0.672249534739232,0.285206796236039,0.49720747461715
-0.1,"cent vs pup",0.458823529411765,273,259,61,2,522,532,334,463,1.16760626790181,0.297050416518799,0.985079101921252,0.971300640563872,0.551814076968881,0.863585972224671,0.74805570071823,0.920227585273094,0.83130165972661,2.46109525677397,0.608900868790901,1.93403950394599
-0.1,"cent vs you",0.60880829015544,235,100,51,0,731,335,286,320,0.355127764557273,0.222436507958178,0.272758611356047,0.597423914168593,0.495720294685993,0.530183300201567,0.89748073327001,0.986397272544402,0.918989362302216,1.04905767630227,0.260964782441809,0.850608331372094
-0.1,"eld vs kin",0.853448275862069,198,14,19,1,885,212,218,219,0.102181956566394,0.0917564399276437,0.0940272401156971,0.452135692605826,0.451621793719537,0.441971311498613,0.99138034014328,0.980543247403733,0.983803088193341,0.225487634143945,0.17521909468825,0.151005720483249
-0.1,"eld vs mage",0.535433070866142,68,28,31,0,990,96,99,92,0.150476833621138,0.0425164822646556,0.106469694284191,0.518713297642429,0.338100418939722,0.454036058764207,0.957814174421894,0.992621830046563,0.9802211345478,0.298513434123525,0.108175442578523,0.201175604685615
-0.1,"eld vs mid",0.765625,147,20,24,1,925,167,172,170,0.249155520766421,0.140395189412875,0.181212611251403,0.625667642415502,0.517096286520003,0.564890805939904,0.989526266070252,0.995678704728142,0.994941713384387,0.283955550286422,0.157679983204815,0.159989373363596
-0.1,"eld vs pup",0.582278481012658,230,127,36,2,722,357,266,338,0.623582257981248,0.158750175232035,0.519147804738829,0.882371214701743,0.504782159247667,0.797695804562858,0.892272841747827,0.962815318843247,0.92146060570637,1.21554772027736,0.33433171652774,0.989304631843871
-0.1,"eld vs you",0.368794326241135,52,72,15,2,976,124,67,106,0.112862500051161,0.0562772190496221,0.0700233926824834,0.374439210700632,0.366265842448303,0.318147457130248,0.843139229542606,0.986623459563838,0.892341819415592,0.324621409163812,0.103026676881557,0.239562404862926
-0.1,"kin vs mage",0.674603174603175,85,16,25,0,991,101,110,101,0.14297065797921,0.054604477321244,0.0930347131619817,0.4861773808469,0.324028526247179,0.422287328751231,0.909170710532792,0.983063612069941,0.963102993552941,0.238461847894285,0.107903629682339,0.138384673319503
-0.1,"kin vs mid",0.79874213836478,127,13,18,1,958,140,146,144,0.229436878795,0.160109206984368,0.159149242797795,0.575125879207215,0.496056350878672,0.501067509653586,0.980232328426662,0.988141106509026,0.994970739859051,0.181363008217186,0.147689370245927,0.077951926552337
-0.1,"kin vs pup",0.149659863945578,22,72,53,0,970,94,75,81,0.476698863646591,0.046453260583212,0.355491126842594,0.701311611917409,0.26937704983095,0.610859462397566,0.654618482443471,0.980541776321914,0.767052693735037,0.661806489718451,0.159208997922455,0.509602750726064
-0.1,"kin vs you",0.736666666666667,221,45,33,1,817,266,254,264,0.143137586637404,0.120438421994794,0.106233953283544,0.427521750882627,0.414040889545871,0.379245205856977,0.971304108861929,0.992237580702426,0.97856791895717,0.512248236591487,0.19657330689116,0.392407190002543
